Step,numberOfAcceptedPeleSteps,currentEnergy,bindingEnergy,ligandSASA,ligandRMSD,L1_C8-H38_OG,H38_HG-H175_ND1,H175_HE2-H40_OE2,H175_HE2-H40_OE1,epoch,trajectory,Cluster
0,0,-3966.5,-23.3019,0.265432,6.84017,5.41217,4.84614,3.68046,1.69331,4,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/4/trajectory_7.xtc,-
4,1,-3972.2,-10.738,0.230686,6.73581,4.44415,4.79733,3.57273,1.63378,4,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/4/trajectory_7.xtc,1
6,2,-3982.96,-20.0204,0.264764,6.52545,5.21148,4.82398,3.54816,1.6032,4,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/4/trajectory_7.xtc,1
0,0,-3944.97,-3.26689,0.184175,6.78253,7.21031,4.74879,3.71218,1.63466,4,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/4/trajectory_8.xtc,-
2,1,-3950.66,-2.13159,0.214857,6.75489,5.93835,4.74467,3.63254,1.66205,4,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/4/trajectory_8.xtc,3
3,2,-3964.89,-11.1393,0.183216,6.95243,7.16646,4.64498,3.52655,1.46553,4,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/4/trajectory_8.xtc,10
6,3,-3966.65,-6.26209,0.250924,6.53455,8.24187,4.77364,3.50608,1.48905,4,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/4/trajectory_8.xtc,10
9,4,-3985.23,-7.89497,0.245846,7.47017,8.41081,4.61985,3.57395,1.50247,4,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/4/trajectory_8.xtc,10
0,0,-3944.97,-3.26689,0.184175,6.78253,7.21031,4.74879,3.71218,1.63466,4,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/4/trajectory_9.xtc,-
1,1,-3965.36,-16.0058,0.11463,7.42248,6.97034,4.76374,3.61262,1.60911,4,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/4/trajectory_9.xtc,3
0,0,-3968.9,-2.74982,0.53203,6.51108,3.83013,5.6093,3.92196,1.87366,4,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/4/trajectory_10.xtc,-
1,1,-3972.1,-9.72659,0.516949,6.50959,3.47534,6.07346,3.90168,1.92318,4,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/4/trajectory_10.xtc,13
4,2,-3975.86,-1.87744,0.482296,5.80941,5.59976,5.79805,3.81343,1.85321,4,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/4/trajectory_10.xtc,15
5,3,-3978.94,-5.79624,0.516798,4.02159,4.03744,5.68893,3.81549,1.80798,4,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/4/trajectory_10.xtc,9
8,4,-3979.76,-0.611122,0.540937,5.03731,4.77247,5.63273,3.76295,1.7138,4,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/4/trajectory_10.xtc,9
9,5,-3982.35,-3.73174,0.568356,4.76488,4.67784,5.67558,3.76407,1.809,4,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/4/trajectory_10.xtc,9
0,0,-3946.11,6.05649,0.475547,6.65209,8.03438,6.33443,7.12245,5.49928,4,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/4/trajectory_11.xtc,-
1,1,-3967.24,-11.2671,0.413563,7.07173,9.54821,6.09302,7.21535,5.63158,4,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/4/trajectory_11.xtc,8
4,2,-3971.67,-12.471,0.484361,6.89487,9.18965,6.01651,7.22182,5.61975,4,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/4/trajectory_11.xtc,8
9,3,-3981.39,-12.7331,0.436216,6.58399,9.42298,5.77731,7.23762,5.60426,4,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/4/trajectory_11.xtc,8
0,0,-3957.54,-5.49658,0.469004,5.64257,4.08885,5.34769,7.13541,6.40725,4,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/4/trajectory_12.xtc,-
1,1,-3965.7,-4.9532,0.636837,4.85603,5.41641,6.14464,7.05973,6.29809,4,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/4/trajectory_12.xtc,9
3,2,-3960.34,-2.27334,0.559885,5.24129,5.14948,5.50789,6.82025,6.01636,4,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/4/trajectory_12.xtc,7
4,3,-3962.46,0.553149,0.690722,5.00635,5.88262,5.49322,6.95827,6.07532,4,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/4/trajectory_12.xtc,9
5,4,-3960.1,-5.76447,0.64141,5.15184,3.83813,4.09069,6.89914,6.21515,4,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/4/trajectory_12.xtc,7
9,5,-3959.41,-0.818099,0.575172,5.10449,5.82116,5.45854,7.08719,6.31055,4,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/4/trajectory_12.xtc,7
11,6,-3959.27,-1.84064,0.736463,4.4648,5.32186,5.55721,7.05759,6.30415,4,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/4/trajectory_12.xtc,9
14,7,-3957.65,1.87066,0.529388,6.34991,4.23185,5.43471,7.3009,6.50684,4,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/4/trajectory_12.xtc,13
0,0,-3964.94,-13.0442,0.434024,6.58572,5.1222,3.90644,3.60441,1.62515,4,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/4/trajectory_13.xtc,-
2,1,-3967.38,-2.95096,0.367932,6.63065,6.02655,3.84773,3.58663,1.58233,4,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/4/trajectory_13.xtc,1
5,2,-3962.58,-10.6952,0.297683,6.1328,4.68281,3.90608,3.50729,1.5275,4,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/4/trajectory_13.xtc,3
11,3,-3957.46,-20.3817,0.300709,6.64266,3.68383,3.93953,3.48208,1.49418,4,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/4/trajectory_13.xtc,1
0,0,-3964.94,-13.0442,0.434024,6.58572,5.1222,3.90644,3.60441,1.62515,4,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/4/trajectory_14.xtc,-
1,1,-3970.51,-13.344,0.385326,6.78872,5.80508,4.6463,3.70365,1.65511,4,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/4/trajectory_14.xtc,1
0,0,-3947.48,5.03709,0.256724,6.23117,7.76503,3.44262,5.09981,5.4212,4,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/4/trajectory_15.xtc,-
2,1,-3953.61,0.078902,0.234627,6.39645,8.617,3.46397,5.11103,5.36255,4,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/4/trajectory_15.xtc,3
8,2,-3958.05,1.58901,0.228915,6.37576,8.01645,3.51539,5.18953,5.38178,4,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/4/trajectory_15.xtc,3
0,0,-3958.0,-1.03748,0.339196,4.01772,6.71349,5.82389,7.80652,6.93759,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_1.xtc,-
2,1,-3967.52,-3.50032,0.337276,3.2484,7.3953,5.80603,7.81705,6.9524,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_1.xtc,0
0,0,-3961.51,-9.62677,0.356751,4.83305,7.19409,3.67361,5.27834,5.441,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_2.xtc,-
2,1,-3962.6,-2.7805,0.336599,5.39213,6.55718,3.73971,5.35874,5.39865,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_2.xtc,3
4,2,-3969.69,-4.76433,0.40461,6.08043,6.10759,3.91632,5.62636,5.46114,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_2.xtc,3
6,3,-3973.19,-6.25262,0.419001,6.43977,5.69363,3.88482,5.59957,5.39576,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_2.xtc,1
0,0,-3954.52,-7.29303,0.479513,5.52222,4.00356,5.19039,7.15728,6.43194,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_3.xtc,-
1,1,-3961.92,-5.11117,0.534227,6.97996,4.47043,4.36445,13.0391,11.4839,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_3.xtc,6
8,2,-3960.6,1.0964,0.533534,4.671,5.60868,4.20861,12.9903,11.4009,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_3.xtc,9
10,3,-3964.14,0.174436,0.572709,5.17197,4.47453,3.99421,12.9489,11.3429,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_3.xtc,7
0,0,-3964.94,-13.0442,0.434024,6.58572,5.1222,3.90644,3.60441,1.62515,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_4.xtc,-
7,1,-3952.77,-12.3118,0.385907,6.3534,6.71512,2.33932,3.61519,1.70155,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_4.xtc,1
11,2,-3963.5,-8.67661,0.428837,6.04578,5.73307,2.15692,3.47797,1.57351,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_4.xtc,1
0,0,-3951.7,1.78076,0.526792,6.34951,4.22844,5.43287,7.29686,6.50792,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_5.xtc,-
1,1,-3956.32,-3.1649,0.500869,5.886,4.10148,6.07915,7.08455,6.41413,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_5.xtc,7
4,2,-3960.72,-3.43322,0.51064,5.50534,4.52039,5.91592,7.3118,6.58795,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_5.xtc,7
12,3,-3960.69,-1.96789,0.745483,4.97079,5.1895,5.88047,7.41699,6.59051,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_5.xtc,9
0,0,-3951.7,1.78076,0.526792,6.34951,4.22844,5.43287,7.29686,6.50792,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_6.xtc,-
1,1,-3950.58,-0.0185093,0.491263,6.51635,3.9376,6.46095,4.85989,3.67613,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_6.xtc,2
2,2,-3952.73,1.81468,0.421997,6.57031,3.72228,6.40833,4.93429,3.82207,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_6.xtc,2
4,3,-3956.94,2.13488,0.393217,6.568,3.4203,6.33076,5.0005,3.84598,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_6.xtc,2
0,0,-3935.48,-14.6832,0.232048,7.13461,6.14934,6.24763,3.58253,1.93422,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_7.xtc,-
1,1,-3950.32,-6.49169,0.288289,7.18927,5.58398,2.07749,3.30784,1.47258,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_7.xtc,1
5,2,-3968.63,-19.3048,0.267729,7.09386,5.7506,1.96277,3.49922,1.49946,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_7.xtc,1
7,3,-3977.05,-16.7703,0.305507,6.38639,5.0891,1.96447,3.55614,1.55188,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_7.xtc,2
8,4,-3978.11,-17.9759,0.266025,6.8639,6.32019,1.95452,3.53822,1.55593,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_7.xtc,1
9,5,-3976.45,-16.2997,0.304014,7.02464,5.70103,1.96656,3.53523,1.52884,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_7.xtc,2
0,0,-3935.48,-14.6832,0.232048,7.13461,6.14934,6.24763,3.58253,1.93422,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_8.xtc,-
3,1,-3945.33,5.80399,0.265726,6.73786,4.97507,6.49672,3.43829,2.10755,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_8.xtc,1
5,2,-3969.71,-15.4773,0.254008,6.49264,6.0739,6.53144,3.49017,1.67246,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_8.xtc,1
7,3,-3978.03,-30.2962,0.225754,7.10867,5.63432,6.10616,3.41119,1.52173,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_8.xtc,1
0,0,-3960.13,-25.8012,0.32929,6.46949,5.63718,5.03978,5.69615,5.85475,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_9.xtc,-
1,1,-3970.57,-14.3382,0.377427,5.81241,5.30984,4.0386,5.99945,5.68572,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_9.xtc,4
0,0,-3943.57,-12.3823,0.1773,7.09246,6.87694,4.72044,3.55058,1.41573,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_10.xtc,-
1,1,-3957.28,-4.44491,0.22489,5.367,10.4733,4.64676,3.62732,1.51983,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_10.xtc,12
2,2,-3964.01,-3.61116,0.270061,5.18519,9.53409,4.68229,3.59827,1.50185,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_10.xtc,12
4,3,-3969.86,5.88377,0.241393,5.09764,10.2134,4.66924,3.59134,1.53754,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_10.xtc,12
5,4,-3970.55,-14.0774,0.184218,4.90279,9.80694,4.68607,3.44429,1.55884,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_10.xtc,12
0,0,-3943.57,-12.3823,0.1773,7.09246,6.87694,4.72044,3.55058,1.41573,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_11.xtc,-
3,1,-3960.96,-7.96118,0.206664,6.74966,6.92917,4.57849,3.55727,1.44604,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_11.xtc,10
0,0,-3962.29,-13.7044,0.303686,5.52692,8.43756,5.50471,6.95063,5.71163,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_12.xtc,-
2,1,-3964.05,-3.74745,0.511223,1.59522,7.64456,5.46124,6.98018,5.65379,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_12.xtc,0
5,2,-3963.79,-5.86868,0.429443,2.79638,8.26676,5.4491,7.10111,5.76862,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_12.xtc,0
10,3,-3967.0,4.13066,0.458378,2.40392,8.66171,5.43152,7.10895,5.72453,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_12.xtc,0
12,4,-3968.25,4.8542,0.521262,3.25995,8.37456,5.43885,7.14419,5.73583,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_12.xtc,0
0,0,-3962.29,-13.7044,0.303686,5.52692,8.43756,5.50471,6.95063,5.71163,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_13.xtc,-
1,1,-3978.3,-14.3113,0.358176,6.36112,8.1,5.47439,7.12499,5.7665,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_13.xtc,3
0,0,-3961.47,-6.33083,0.247418,6.53432,8.2359,4.77101,3.49538,1.47841,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_14.xtc,-
2,1,-3974.57,3.71887,0.306505,6.04819,9.7493,4.56886,3.55299,1.52766,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_14.xtc,10
3,2,-3974.81,-6.38271,0.375362,7.28841,9.67009,4.54434,3.71813,1.53553,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_14.xtc,10
4,3,-3975.0,5.09471,0.414369,7.08189,11.6275,4.58804,3.62145,1.50788,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_14.xtc,10
7,4,-3986.55,-2.27765,0.450619,5.49836,12.295,4.63889,3.56892,1.50112,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_14.xtc,22
11,5,-3986.35,-5.09225,0.385051,5.10565,11.2352,4.71456,3.61218,1.65884,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_14.xtc,12
12,6,-3989.38,-2.81451,0.419928,5.25218,10.6706,4.67194,3.61198,1.59753,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_14.xtc,12
14,7,-3991.98,-3.67535,0.367158,6.04627,9.87949,4.65937,3.54697,1.54318,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_14.xtc,17
0,0,-3956.16,-6.96555,0.545023,5.42594,5.45953,6.13888,7.06913,6.29199,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_15.xtc,-
1,1,-3966.85,-4.57923,0.61099,5.17294,5.83287,5.8394,7.24333,6.33114,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_15.xtc,7
5,2,-3967.77,-1.08084,0.608387,7.14082,5.44916,2.88352,13.1229,11.5743,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_15.xtc,13
8,3,-3968.6,-4.63203,0.550819,5.31326,4.74773,2.54319,13.2101,11.4636,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_15.xtc,7
10,4,-3971.66,-2.48231,0.614888,4.74689,5.02506,2.59561,13.1253,11.3916,5,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/5/trajectory_15.xtc,7
0,0,-3943.57,-12.3823,0.1773,7.09246,6.87694,4.72044,3.55058,1.41573,6,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/6/trajectory_1.xtc,-
1,1,-3964.86,-7.52721,0.225269,6.2067,6.0852,4.64951,3.57365,1.51174,6,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/6/trajectory_1.xtc,10
2,2,-3956.87,13.3032,0.281454,5.76897,5.80594,4.6237,3.55695,1.53751,6,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/6/trajectory_1.xtc,1
5,3,-3963.8,-15.3289,0.314634,6.24732,4.72455,4.78505,3.48689,1.54267,6,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/6/trajectory_1.xtc,1
7,4,-3966.27,-17.6809,0.276505,6.40264,5.40372,2.06653,3.44577,1.45573,6,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/6/trajectory_1.xtc,1
9,5,-3965.94,-13.1918,0.320262,6.59975,5.56911,2.01286,3.41596,1.46205,6,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/6/trajectory_1.xtc,1
10,6,-3967.71,-9.93643,0.328506,6.22678,5.58517,1.96753,3.40254,1.44634,6,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/6/trajectory_1.xtc,3
11,7,-3978.63,-18.4665,0.27758,6.36981,6.48109,1.92687,3.61701,1.58135,6,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/6/trajectory_1.xtc,1
0,0,-3962.29,-13.7044,0.303686,5.52692,8.43756,5.50471,6.95063,5.71163,6,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/6/trajectory_2.xtc,-
4,1,-3968.79,-4.07715,0.432087,6.7199,7.20892,5.43027,6.99826,5.69454,6,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/6/trajectory_2.xtc,3
5,2,-3973.04,-10.1925,0.266975,4.95764,9.72759,3.08963,12.6216,11.3777,6,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/6/trajectory_2.xtc,12
7,3,-3971.67,-6.42578,0.274623,4.96159,10.5446,3.04699,12.586,11.3301,6,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/6/trajectory_2.xtc,12
8,4,-3960.76,10.7412,0.399343,4.56329,9.24058,2.69826,10.9835,9.46234,6,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/6/trajectory_2.xtc,16
0,0,-3962.2,-3.49299,0.336675,3.24822,7.3898,5.80573,7.81477,6.95017,6,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/6/trajectory_3.xtc,-
